(R-r)/dp,0.004221353,0.015463599,0.026705846,0.037948092,0.049190338,0.060432584,0.07167483,0.082917076,0.094159322,0.105401569,0.116643815,0.127886061,0.139128307,0.150370553,0.161612799,0.172855046,0.184097292,0.195339538,0.206581784,0.21782403,0.229066276,0.240308523,0.251550769,0.262793015,0.274035261,0.285277507,0.296519753,0.307761999,0.319004246,0.330246492,0.341488738,0.352730984,0.36397323,0.375215476,0.386457723,0.397699969,0.408942215,0.420184461,0.431426707,0.442668953,0.453911199,0.465153446,0.476395692,0.487637938,0.498880184,0.51012243,0.521364676,0.532606923,0.543849169,0.555091415,0.566333661,0.577575907,0.588818153,0.6000604,0.611302646,0.622544892,0.633787138,0.645029384,0.65627163,0.667513876,0.678756123,0.689998369,0.701240615,0.712482861,0.723725107,0.734967353,0.7462096,0.757451846,0.768694092,0.779936338,0.791178584,0.80242083,0.813663076,0.824905323,0.836147569,0.847389815,0.858632061,0.869874307,0.881116553,0.8923588,0.903601046,0.914843292,0.926085538,0.937327784,0.94857003,0.959812277,0.971054523,0.982296769,0.993539015,1.004781261,1.016023507,1.027265753,1.038508,1.049750246,1.060992492,1.072234738,1.083476984,1.09471923,1.105961477,1.117203723,1.128445969,1.139688215,1.150930461,1.162172707,1.173414954,1.1846572,1.195899446,1.207141692,1.218383938,1.229626184,1.24086843,1.252110677,1.263352923,1.274595169,1.285837415,1.297079661,1.308321907,1.319564154,1.3308064,1.342048646,1.353290892,1.364533138,1.375775384,1.38701763,1.398259877,1.409502123,1.420744369,1.431986615,1.443228861,1.454471107,1.465713354,1.4769556,1.488197846,1.499440092,1.510682338,1.521924584,1.533166831,1.544409077,1.555651323,1.566893569,1.578135815,1.589378061,1.600620307,1.611862554,1.6231048,1.634347046,1.645589292,1.656831538,1.668073784,1.679316031,1.690558277,1.701800523,1.713042769,1.724285015,1.735527261,1.746769508,1.758011754,1.769254,1.780496246,1.791738492,1.802980738,1.814222984,1.825465231,1.836707477,1.847949723,1.859191969,1.870434215,1.881676461,1.892918708,1.904160954,1.9154032,1.926645446,1.937887692,1.949129938,1.960372184,1.971614431,1.982856677,1.994098923,2.005341169,2.016583415,2.027825661,2.039067908,2.050310154,2.0615524,2.072794646,2.084036892,2.095279138,2.106521385,2.117763631,2.129005877,2.140248123,2.151490369,2.162732615,2.173974861,2.185217108,2.196459354,2.2077016,2.218943846,2.230186092,2.241428338,2.252670585,2.263912831,2.275155077,2.286397323,2.297639569,2.308881815,2.320124061,2.331366308,2.342608554,2.3538508,2.365093046,2.376335292,2.387577538,2.398819785,2.410062031,2.421304277,2.432546523,2.443788769,2.455031015,2.466273262,2.477515508,2.488757754,2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z=000.5,0.994090489,1,1,1,1,0.971212862,0.841399164,0.761751127,0.706707946,0.66377709,0.632263321,0.596936614,0.564390853,0.537722014,0.509347673,0.486144153,0.458432459,0.442496334,0.422801586,0.400630058,0.38330346,0.366346206,0.358003368,0.337939275,0.317494976,0.30781598,0.297778502,0.291532236,0.280821248,0.26695997,0.248959861,0.239943512,0.232676118,0.229569279,0.228515561,0.212927054,0.205322905,0.197707892,0.192156863,0.18524795,0.179349302,0.173472381,0.172092771,0.168975069,0.168627451,0.167247841,0.167247841,0.166900223,0.165857368,0.165857368,0.163434903,0.169670306,0.171386671,0.168975069,0.172766281,0.1769377,0.183173103,0.192493618,0.199445983,0.201857585,0.219184183,0.222986258,0.228515561,0.237184292,0.246526533,0.261756559,0.276997447,0.291206344,0.302623432,0.324436478,0.343816197,0.360447559,0.381912987,0.412383901,0.435945902,0.468469936,0.497213622,0.539796861,0.577198414,0.624278964,0.691467058,0.754168703,0.897789365,0.996871436,0.997229917,0.979218945,0.969181468,0.959828363,0.948378687,0.905817175,0.876030634,0.852131878,0.795350606,0.73579925,0.694595622,0.661343762,0.626364673,0.596588996,0.568214654,0.552278529,0.527684536,0.502764652,0.48128836,0.466416816,0.450828309,0.434892184,0.41793493,0.405464125,0.386073543,0.375351692,0.362533268,0.350073326,0.338286894,0.325120852,0.315441855,0.303307805,0.293976427,0.284960078,0.275270219,0.264526642,0.259692575,0.252066699,0.240986367,0.237542773,0.230264516,0.22472435,0.218825702,0.215382109,0.210515453,0.207408614,0.204638531,0.200477975,0.202216066,0.198750747,0.197718755,0.194601054,0.194242572,0.194937809,0.199098365,0.194242572,0.196317419,0.20152083,0.208788224,0.203258921,0.214676009,0.219520939,0.227831188,0.237868665,0.246885014,0.250697952,0.265927978,0.279441638,0.294302319,0.307794253,0.325120852,0.338971267,0.367367335,0.387800771,0.414795503,0.447373853,0.479213514,0.526641682,0.587561784,0.623942208,0.664809082,0.739275433,0.810917386,0.851099886,0.900972245,0.985769377,1,1,1,1,1,1,0.998957145,0.9348433,0.828950084,0.749997284,0.679354734,0.637445006,0.589332464,0.536690022,0.484438651,0.436250068,0.379088588,0.309564934,0.245168649,0.135332138,0.012818424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z=001.0,0.828211395,0.753104123,0.693889523,0.645429363,0.605246863,0.573743957,0.534962794,0.503123133,0.482678833,0.452197056,0.428309163,0.397501494,0.375688447,0.359067949,0.338645375,0.317505839,0.300200967,0.291879854,0.26763348,0.246178915,0.235793819,0.229221661,0.216055619,0.197718755,0.182108522,0.170017924,0.159621965,0.156841019,0.140242246,0.134006844,0.122209549,0.110118951,0.103177448,0.100059747,0.092792352,0.087599804,0.073412634,0.073054152,0.064385422,0.060920102,0.055054044,0.048807778,0.043626093,0.037401553,0.039128782,0.037053935,0.035326707,0.034283852,0.033588616,0.035663462,0.034968226,0.033936234,0.034979089,0.035674325,0.038085927,0.041888002,0.045711803,0.042594101,0.048471023,0.059540492,0.066829613,0.073423497,0.081722883,0.088284178,0.095551572,0.101786975,0.111835316,0.125338113,0.137798056,0.14853077,0.161349193,0.172103634,0.196317419,0.211199826,0.226440715,0.245505404,0.270066808,0.289826734,0.318537831,0.328586171,0.346933898,0.377730704,0.380859269,0.387116398,0.408896855,0.435239802,0.441127587,0.461213405,0.558807235,0.642626691,0.602835262,0.574091576,0.551213948,0.522491988,0.495855738,0.472293737,0.451838575,0.435587421,0.413090001,0.397827386,0.379142904,0.362533268,0.344869915,0.329976644,0.315430992,0.299516593,0.288436261,0.275259356,0.259344957,0.249296616,0.234761827,0.225419586,0.215023627,0.203932432,0.192515344,0.181424149,0.174156754,0.165162131,0.154766172,0.147162023,0.13884091,0.133300744,0.123610885,0.119450329,0.111824453,0.10696866,0.097995763,0.093835207,0.087252186,0.081027647,0.077899082,0.073749389,0.075139862,0.068556841,0.066145239,0.065102384,0.061984683,0.060941828,0.059203737,0.057487372,0.0585085,0.063701048,0.057139753,0.06335343,0.069936451,0.070979306,0.073054152,0.078931074,0.088273315,0.086915431,0.092433871,0.106653631,0.113910162,0.121883657,0.132616371,0.145423931,0.160295476,0.174851991,0.191472489,0.202889577,0.228537287,0.248579653,0.276291348,0.305013307,0.335147466,0.366335343,0.408929444,0.465699853,0.53459345,0.576861659,0.6249742,0.671326924,0.623898756,0.592808647,0.583118788,0.627364076,0.590038564,0.541534952,0.497930585,0.438357504,0.388474282,0.321677258,0.258997339,0.168605725,0.020422573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z=001.5,0.994090489,1,1,1,1,0.971212862,0.841746782,0.761751127,0.707055565,0.66377709,0.632263321,0.596936614,0.564390853,0.537722014,0.509695291,0.486144153,0.458432459,0.442496334,0.422801586,0.400630058,0.38330346,0.366346206,0.358003368,0.337939275,0.311607191,0.296040411,0.280462767,0.272141654,0.258660583,0.24375645,0.22263864,0.212590299,0.204975287,0.20014122,0.197697029,0.181760904,0.172429526,0.164466895,0.158915866,0.150616479,0.14368584,0.139883765,0.13608169,0.133311607,0.132616371,0.130889142,0.132616371,0.130889142,0.130541524,0.129846288,0.128814296,0.136429309,0.137798056,0.135734072,0.140568139,0.145434794,0.153049807,0.164792787,0.171745152,0.177969692,0.198403129,0.203248058,0.212590299,0.226440715,0.243408832,0.261756559,0.276997447,0.291206344,0.302623432,0.324773233,0.344163815,0.360447559,0.381912987,0.412383901,0.435945902,0.468469936,0.497561241,0.539796861,0.577198414,0.624615719,0.692509913,0.754168703,0.899527456,0.996523817,0.997229917,0.979218945,0.969181468,0.959828363,0.949073923,0.906164793,0.876030634,0.852131878,0.795350606,0.73579925,0.694595622,0.661343762,0.626364673,0.596588996,0.568214654,0.552278529,0.528032155,0.50311227,0.48128836,0.467112053,0.450828309,0.434892184,0.41793493,0.405464125,0.386073543,0.375351692,0.362533268,0.350420944,0.338634512,0.325120852,0.315441855,0.303307805,0.293976427,0.285655315,0.275965455,0.265221878,0.259692575,0.252066699,0.241333985,0.237879529,0.230612134,0.22472435,0.218825702,0.215382109,0.210515453,0.207408614,0.204638531,0.200477975,0.202216066,0.199098365,0.197718755,0.194601054,0.194590191,0.194937809,0.199098365,0.194242572,0.196317419,0.20152083,0.209483461,0.203258921,0.214676009,0.219520939,0.228178806,0.237868665,0.24722177,0.250697952,0.265927978,0.279441638,0.294649938,0.307794253,0.325120852,0.338971267,0.367714953,0.387800771,0.415143121,0.447373853,0.479213514,0.526641682,0.588604639,0.623942208,0.6651567,0.73997067,0.810917386,0.851099886,0.900972245,0.985769377,1,1,1,1,1,1,1,0.975710173,0.865254467,0.772853186,0.702905871,0.650263429,0.609407419,0.556786704,0.503101407,0.454608658,0.405453262,0.331345391,0.268676335,0.186551518,0.04637445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z=002.0,0.994090489,1,0.999652382,0.993764597,0.98510673,0.977839335,0.974026397,0.969876704,0.966759003,0.964336538,0.961914073,0.960175982,0.957753517,0.925501059,0.818521536,0.755515724,0.708098419,0.680039107,0.639889197,0.616674814,0.586214763,0.570278638,0.546738363,0.51871164,0.507261963,0.488219,0.473684211,0.453946011,0.442865678,0.433175819,0.418260822,0.402683179,0.393004182,0.386073543,0.377068057,0.372907501,0.362174787,0.354548911,0.347281516,0.347976753,0.341046114,0.333105209,0.329965781,0.323067731,0.324447341,0.32270925,0.321318777,0.325142578,0.319960893,0.322024876,0.326858943,0.327912661,0.331356254,0.336896421,0.349019608,0.351442073,0.361827169,0.368062571,0.373613601,0.386421161,0.394372929,0.412405627,0.427266308,0.441822823,0.456346749,0.467796426,0.496866004,0.515224594,0.5467275,0.573733094,0.606289718,0.64195318,0.691803813,0.759654554,0.862842866,0.944239857,0.950138504,0.952560969,0.95567867,0.95705828,0.962598447,0.964673293,0.969876704,0.976101244,0.984422356,0.997229917,1,1,1,1,1,1,1,1,1,1,1,1,0.99653468,0.975395144,0.935603715,0.894715116,0.829971213,0.774906306,0.727478138,0.691141166,0.662038998,0.633664657,0.610461137,0.585171908,0.559535061,0.542219325,0.524925316,0.502058552,0.488566618,0.475074684,0.463288252,0.445635761,0.432100375,0.420009777,0.40650698,0.393699419,0.379849003,0.371875509,0.365987725,0.356297865,0.349019608,0.338971267,0.334484819,0.328597034,0.320275922,0.316810602,0.312660909,0.307826843,0.306425506,0.304024768,0.300896203,0.301232959,0.301928195,0.301232959,0.30088534,0.301928195,0.302981913,0.30919559,0.313692901,0.317516702,0.319928304,0.332062354,0.337244039,0.346238662,0.360089077,0.366672098,0.385019825,0.39957634,0.420705013,0.441464342,0.463972625,0.487871381,0.516973548,0.544305035,0.583455543,0.632274184,0.691825539,0.773515833,0.847243496,0.919624138,0.981630547,0.999304763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999304763,0.879550269,0.663711911,0.446819836,0.113247515,0.001042855,0,0,0,0
z=002.5,0.961153658,0.846559122,0.756536853,0.708424312,0.659627397,0.612535984,0.590375319,0.548476454,0.515908967,0.479897887,0.463972625,0.436977894,0.410319917,0.392982456,0.369094563,0.347618272,0.332409972,0.316799739,0.29950573,0.280810385,0.265927978,0.254521753,0.23753191,0.22677747,0.205333768,0.19943512,0.188713269,0.177263592,0.166194123,0.155809027,0.14368584,0.136429309,0.131573516,0.12327413,0.119091847,0.105610776,0.096952909,0.087958286,0.085861713,0.075824236,0.073749389,0.066481994,0.070284069,0.071326924,0.06543914,0.065091521,0.061278583,0.064048667,0.061289447,0.062321438,0.059551355,0.063711911,0.06130031,0.064396285,0.06335343,0.066134376,0.069936451,0.071326924,0.079278692,0.087599804,0.092455597,0.101113465,0.108706751,0.117027864,0.123958503,0.131921134,0.137472163,0.150964098,0.16964858,0.18178263,0.194948672,0.209483461,0.221943403,0.251012981,0.263842268,0.28807778,0.314746619,0.335875292,0.364955733,0.394731411,0.431752757,0.464331106,0.502753788,0.549845201,0.601770681,0.662375754,0.760686546,0.911270436,0.977144099,0.916864918,0.82511542,0.75553745,0.710499158,0.668622019,0.635370159,0.59487263,0.565433708,0.537754603,0.507968063,0.488219,0.465721579,0.436630275,0.415143121,0.399587203,0.379132041,0.361838032,0.345891043,0.329629026,0.308500353,0.294660801,0.278051165,0.265221878,0.252077562,0.238574765,0.22263864,0.208429743,0.197718755,0.184878605,0.172440389,0.162055293,0.156167509,0.147498778,0.135375591,0.123958503,0.122578893,0.113562544,0.095562436,0.091412742,0.084482103,0.07548748,0.070284069,0.064407148,0.06197382,0.052979197,0.052631579,0.047775786,0.0394764,0.036369562,0.035294118,0.034957362,0.030112433,0.026994731,0.023192657,0.029764815,0.029069578,0.024561404,0.027353213,0.030807669,0.033566889,0.029069578,0.03601108,0.040160773,0.048134268,0.054706426,0.058171745,0.06681875,0.077203846,0.086209331,0.095562436,0.110803324,0.118396611,0.13608169,0.149551898,0.170713161,0.195285427,0.216729129,0.241355711,0.272836891,0.29950573,0.335180055,0.372570746,0.419651295,0.472630493,0.536320678,0.612177503,0.724360437,0.885666178,0.987148987,1,1,1,0.98192385,0.785899734,0.534897616,0.272402368,0.0256803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z=003.0,0.992700016,0.926196296,0.821020042,0.75762316,0.719852262,0.669654011,0.64057357,0.608364565,0.577198414,0.534256694,0.506892619,0.479224377,0.454293629,0.427972408,0.40304166,0.384693933,0.362533268,0.348335234,0.334126338,0.309228179,0.292249199,0.283928086,0.269034816,0.25797621,0.236478192,0.222997121,0.214328391,0.206354897,0.194590191,0.18524795,0.175210472,0.161360056,0.152006952,0.14715116,0.145076313,0.135049699,0.129151051,0.1177231,0.114268644,0.102840693,0.101439357,0.088642659,0.092792352,0.0979849,0.088284178,0.08793656,0.08241812,0.084492966,0.083439248,0.083460974,0.08447124,0.08517734,0.085524958,0.087252186,0.087599804,0.093813481,0.096246809,0.10145022,0.108728478,0.118070719,0.125674868,0.135375591,0.135744935,0.146119168,0.152702189,0.164477758,0.172081908,0.190071153,0.204975287,0.216761719,0.227842051,0.243072076,0.268665472,0.289131497,0.304698278,0.336885558,0.364608115,0.390570854,0.420705013,0.461561023,0.504806909,0.53289881,0.57131063,0.620476889,0.674868285,0.744793873,0.852479496,0.983325186,1,0.994785726,0.947672587,0.855586334,0.779783825,0.726109391,0.68765412,0.651306284,0.609407419,0.581011352,0.552278529,0.52423008,0.504133399,0.472641356,0.451871164,0.434186084,0.412383901,0.391624572,0.377068057,0.358035957,0.338634512,0.324425615,0.308511216,0.29674651,0.280462767,0.267296725,0.253446309,0.238922383,0.229199935,0.2164141,0.206691652,0.189408506,0.181445875,0.171397534,0.164119277,0.153734181,0.145434794,0.139199392,0.125696594,0.124306121,0.112172071,0.105241432,0.104567921,0.092444734,0.091401879,0.086546087,0.078605182,0.07962631,0.070294932,0.066460268,0.065091521,0.064048667,0.057813264,0.05783499,0.057802401,0.055379936,0.059203737,0.059562218,0.058497637,0.065428277,0.064396285,0.069252078,0.070294932,0.076182717,0.084829721,0.090369888,0.093824344,0.105947531,0.118407474,0.12256803,0.140915757,0.150279724,0.169670306,0.184900331,0.196339145,0.222616914,0.244788442,0.269404161,0.299820759,0.329998371,0.36427136,0.409613818,0.454271903,0.501710934,0.575807941,0.66169138,0.770756613,0.918885449,0.859301505,0.597534083,0.382130248,0.06583021,0.000347618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z=003.5,0.994090489,1,1,1,1,1,1,1,1,0.985801966,0.972994406,0.957742654,0.950833741,0.943913964,0.938015317,0.92585954,0.832035196,0.7586117,0.704622237,0.669643148,0.633990549,0.59971756,0.569235783,0.546749226,0.530443756,0.501374178,0.483037315,0.467448808,0.453576666,0.439737114,0.419292814,0.347607409,0.290141763,0.254489164,0.228493835,0.194568465,0.163054696,0.147498778,0.126370105,0.110455706,0.103514203,0.08931617,0.084840584,0.084134485,0.078605182,0.083069904,0.078594319,0.088631796,0.089305307,0.108022378,0.110444843,0.12394764,0.136418445,0.15928521,0.192156863,0.224365868,0.270414426,0.35829667,0.385030688,0.392308946,0.402704905,0.425180599,0.440073869,0.45879094,0.476095812,0.505534735,0.529770246,0.557438488,0.596947477,0.635370159,0.689392211,0.760002173,0.875281082,0.92589213,0.930400304,0.939058172,0.948052795,0.956015426,0.975069252,0.996187062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999304763,0.982325783,0.952539243,0.913747216,0.830655586,0.748932703,0.642257346,0.56922492,0.513128021,0.444560317,0.398511759,0.352832546,0.313008528,0.276280484,0.251729944,0.214991038,0.190418771,0.165824779,0.138482429,0.1177231,0.096942046,0.085503232,0.070273206,0.051251969,0.043962848,0.031492043,0.025267503,0.017315735,0.016283743,0.011786432,0.013861279,0.015230026,0.015925262,0.020085818,0.029080441,0.040508392,0.046743794,0.061626202,0.078257563,0.102482212,0.127043615,0.162033567,0.193536473,0.245461952,0.291532236,0.351094454,0.42553908,0.496149041,0.538428114,0.577546032,0.609407419,0.645429363,0.684547282,0.74135028,0.803639129,0.855933953,0.896116452,0.946618869,0.983368638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932388246,0.67481397,0.443832491,0.14711857,0.004866656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z=004.0,0.975731899,0.965020911,0.952550106,0.945293574,0.892955298,0.784596165,0.721231872,0.667220683,0.62083537,0.597284232,0.559556787,0.535658031,0.502417033,0.47852914,0.460181413,0.429721362,0.411351909,0.395404921,0.366682961,0.349019608,0.337961002,0.321318777,0.303318668,0.287045788,0.278051165,0.269382434,0.251382326,0.241333985,0.230264516,0.218847428,0.214665146,0.207060996,0.196665037,0.185237087,0.181087393,0.16688936,0.16342404,0.156504264,0.150974961,0.147846396,0.148541633,0.14368584,0.140231383,0.138830047,0.134712943,0.127423823,0.128803433,0.12741296,0.126717723,0.123958503,0.125338113,0.13017218,0.131573516,0.137124545,0.133300744,0.135375591,0.147846396,0.146466786,0.150605616,0.154429417,0.163782521,0.173113899,0.176253327,0.196306556,0.20360654,0.213644017,0.220205312,0.237195155,0.258291239,0.270066808,0.28393895,0.296388029,0.329270545,0.345576014,0.366682961,0.394731411,0.421411113,0.452870567,0.49511705,0.527347781,0.579653468,0.636065396,0.695269133,0.819216773,0.916864918,0.923122047,0.915148552,0.889153224,0.843104666,0.800890772,0.760371517,0.711574602,0.668274401,0.634359894,0.610102656,0.581706588,0.554342513,0.528738254,0.502427896,0.488914236,0.467785563,0.442865678,0.425202325,0.410667536,0.392656564,0.380870132,0.364260496,0.351800554,0.333789582,0.319939167,0.307457498,0.296735647,0.283928086,0.273532128,0.258997339,0.250350334,0.24237684,0.233708109,0.221943403,0.212948781,0.203595676,0.197697029,0.191114008,0.18178263,0.175199609,0.172429526,0.166878497,0.157883874,0.154755309,0.152680463,0.147835533,0.141263375,0.143338222,0.140568139,0.133995981,0.135027972,0.133300744,0.131215034,0.133648362,0.130541524,0.130530661,0.136059964,0.134691217,0.136776927,0.144044321,0.14506545,0.151300853,0.159252621,0.163076422,0.172418663,0.18245614,0.191114008,0.200119494,0.213296399,0.227135951,0.238574765,0.253793928,0.274574982,0.294997556,0.315420129,0.341382869,0.372918364,0.400597469,0.433849329,0.478496551,0.528694802,0.587931128,0.651968932,0.732670686,0.84170333,0.930020097,0.949084786,0.974721634,0.998609527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999304763,0.959122264,0.889533431,0.856292434,0.827233719,0.804725436,0.787040356,0.767291293,0.748595948,0.726826354,0.715376677,0.701526261,0.685948618,0.670381837,0.65645538,0.643354516,0.626364673,0.620791918,0.602802672,0.601716365,0.603769486,0.589593178,0.631654989,0.80636576,0.623529412
